prob_class_0,prob_class_1,prob_class_2,prob_class_3,prob_class_4,true_label,pred_label
0.002192623204835472,0.019628775992525018,0.0013701874915282824,0.00010555721215138701,0.9767028560989599,4,4
0.0020736744571441647,0.0241181727412403,0.0011451138775163173,0.00011523033185348274,0.9725478085922458,4,4
0.6310839041743891,0.24765118763937038,0.03382234502109089,0.06940748425961557,0.018035078905534047,0,0
0.5157130697973902,0.3338118324351512,0.03269622301203775,0.04151401196226622,0.07626486279315475,0,0
0.24875138192241109,0.6561857485115876,0.008860238437359887,0.02359642073020799,0.06260621039843334,1,1
0.0018126282838050035,0.022557506169955742,0.0010682164621196111,0.00010235355643393285,0.9744592955276857,4,4
0.0013838599764904643,0.019702115114602084,0.0009287636311750281,8.063926559800953e-05,0.9779046220121345,4,4
0.00316179511976419,0.025723995643746108,0.001564690357200221,0.00015348180387811212,0.9693960370754113,4,4
0.0020717511860139444,0.01968619853504758,0.001306094618606763,0.00010227766077349191,0.9768336779995582,4,4
0.004637432132846908,0.029368414946141494,0.001979657731492775,0.00020798092476766378,0.9638065142647511,4,4
0.0026612197786741354,0.025765010253441994,0.0013526967269326972,0.0001387685192783875,0.9700823047216728,4,4
0.0021116965922027167,0.021032410222344526,0.001270228554445477,0.00010750369553912385,0.9754781609354681,4,4
0.002192702548921832,0.01963053313239893,0.001370362753691819,0.00010556939241157954,0.9767008321725758,4,4
0.4888107355835168,0.3361037343937829,0.05625318349685427,0.05867940327603475,0.060152943249811366,0,0
0.014708773062238474,0.060634081757366995,0.004218791441367792,0.0006898729463788721,0.9197484807926478,4,4
0.15251804736726776,0.7081884436975115,0.015251879162200445,0.02177895071593594,0.10226267905708424,1,1
0.005774296608911931,0.03603248248052377,0.0020001741255504645,0.000262433176201431,0.9559306136088125,4,4
0.0021573159771928353,0.0229533468778661,0.001315214002114974,0.00011021090730744698,0.9734639122355186,4,4
0.4657095794357882,0.33682207753163534,0.06142224534239698,0.045692796709440056,0.0903533009807395,1,0
0.0034830987918930646,0.029502591364724034,0.0015553488126141225,0.00017618476976698187,0.9652827762610017,4,4
0.06845393548341311,0.8300127740670916,0.005443774265722693,0.014896569145949813,0.08119294703782272,1,1
0.009031197943691463,0.031149745517861184,0.003924722681591489,0.00028872204782001514,0.9556056118090359,4,4
0.12706903656097104,0.6899136301907413,0.01794453580255425,0.013533158813907539,0.15153963863182573,1,1
0.0044687864401493005,0.03152233938911154,0.001838841197050207,0.00021234252082539463,0.9619576904528636,4,4
0.0019579561101247984,0.024135018597998516,0.0010910226401972128,0.00011144663779929582,0.9727045560138801,4,4
0.10571217536372582,0.29108555197867103,0.018636830997964066,0.008484118035418712,0.5760813236242204,4,4
0.0026591029894759994,0.02132096482893278,0.0016345450147152206,0.0001192688468904052,0.9742661183199856,4,4
